date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:48:11	47943/47943	---MC-	200	added ('OK')	image/jpeg	etag:%222b41601987171a63acdb117993758aa8%22	https://framerusercontent.com/images/fHV4YVmXv3mUKM05wuwozpRXxI.jpg?scale-down-to=512&width=1408&height=768%20512w,https://framerusercontent.com/images/fHV4YVmXv3mUKM05wuwozpRXxI.jpg?scale-down-to=1024&width=1408&height=768%201024w,https://framerusercontent.com/images/fHV4YVmXv3mUKM05wuwozpRXxI.jpg?width=1408&height=768%201408w	C:/My%20Web%20Sites/RebelForce/framerusercontent.com/images/fHV4YVmXv3mUKM05wuwozpRXxI39e8.jpg	(from https://www.rebelforce.nl/blog/ai-dynamic-constraint-monitoring-systems)
10:48:11	175573/175573	---MC-	200	added ('OK')	image/jpeg	etag:%22cbe7e1f4f93e34dc7db8a0cb5ab1d078%22	https://framerusercontent.com/images/AOI2vEP6eDyRWuw9E1coIn0SrTs.jpg?width=1536&height=1024	C:/My%20Web%20Sites/RebelForce/framerusercontent.com/images/AOI2vEP6eDyRWuw9E1coIn0SrTsc65e.jpg	(from https://www.rebelforce.nl/blog/ultimate-guide-ai-deployment-frameworks)
10:48:12	219323/219323	---MC-	200	added ('OK')	image/jpeg	etag:%2248f78e1e98b3085118377ea54713c910%22	https://framerusercontent.com/images/i5SykLJEQUW74FT7S5zfgGjfSI.jpg	C:/My%20Web%20Sites/RebelForce/framerusercontent.com/images/i5SykLJEQUW74FT7S5zfgGjfSI.jpg	(from https://www.rebelforce.nl/blog/ultimate-guide-ai-deployment-frameworks)
10:48:12	119733/119733	---MC-	200	added ('OK')	image/jpeg	etag:%22df74399773377fbdb56b1e4838c0818b%22	https://framerusercontent.com/images/oFjnXw0hnv79IkW3H0OT3t902U0.jpg	C:/My%20Web%20Sites/RebelForce/framerusercontent.com/images/oFjnXw0hnv79IkW3H0OT3t902U0.jpg	(from https://www.rebelforce.nl/blog/ultimate-guide-ai-deployment-frameworks)
10:48:13	313567/313567	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20May%202026%2009:50:43%20GMT	https://www.rebelforce.nl/blog/edge-ai-real-time-data-challenges-solutions	C:/My%20Web%20Sites/RebelForce/www.rebelforce.nl/blog/edge-ai-real-time-data-challenges-solutions.html	(from https://www.rebelforce.nl/blog/ultimate-guide-ai-deployment-frameworks)
10:48:13	47751/47751	---MC-	200	added ('OK')	image/jpeg	etag:%22a8c90188165a5967d066d2036f14251d%22	https://framerusercontent.com/images/AOI2vEP6eDyRWuw9E1coIn0SrTs.jpg?scale-down-to=512&width=1536&height=1024%20512w,https://framerusercontent.com/images/AOI2vEP6eDyRWuw9E1coIn0SrTs.jpg?scale-down-to=1024&width=1536&height=1024%201024w,https://framerusercontent.com/images/AOI2vEP6eDyRWuw9E1coIn0SrTs.jpg?width=1536&height=1024%201536w	C:/My%20Web%20Sites/RebelForce/framerusercontent.com/images/AOI2vEP6eDyRWuw9E1coIn0SrTs45b3.jpg	(from https://www.rebelforce.nl/blog/ultimate-guide-ai-deployment-frameworks)
10:48:13	48847/48847	---MC-	200	added ('OK')	image/jpeg	etag:%22b9f1327ed61824d06d71ff2691dd0e4e%22	https://framerusercontent.com/images/i5SykLJEQUW74FT7S5zfgGjfSI.jpg?scale-down-to=512&width=1376&height=768%20512w,https://framerusercontent.com/images/i5SykLJEQUW74FT7S5zfgGjfSI.jpg?scale-down-to=1024&width=1376&height=768%201024w,https://framerusercontent.com/images/i5SykLJEQUW74FT7S5zfgGjfSI.jpg?width=1376&height=768%201376w	C:/My%20Web%20Sites/RebelForce/framerusercontent.com/images/i5SykLJEQUW74FT7S5zfgGjfSI62c6.jpg	(from https://www.rebelforce.nl/blog/ultimate-guide-ai-deployment-frameworks)
10:48:14	20343/20343	---MC-	200	added ('OK')	image/jpeg	etag:%2235f05241467f36bb041fbf6e835cc46a%22	https://framerusercontent.com/images/oFjnXw0hnv79IkW3H0OT3t902U0.jpg?scale-down-to=512&width=2048&height=1152%20512w,https://framerusercontent.com/images/oFjnXw0hnv79IkW3H0OT3t902U0.jpg?scale-down-to=1024&width=2048&height=1152%201024w,https://framerusercontent.com/images/oFjnXw0hnv79IkW3H0OT3t902U0.jpg?width=2048&height=1152%202048w	C:/My%20Web%20Sites/RebelForce/framerusercontent.com/images/oFjnXw0hnv79IkW3H0OT3t902U0fd52.jpg	(from https://www.rebelforce.nl/blog/ultimate-guide-ai-deployment-frameworks)
10:48:14	85770/85770	---MC-	200	added ('OK')	image/jpeg	etag:%225a7d40c5be56d26bbbce196e7d1decfd%22	https://framerusercontent.com/images/Yd5lptFsXj75y7aMzfq0hsEz4U.jpg?width=1536&height=1024	C:/My%20Web%20Sites/RebelForce/framerusercontent.com/images/Yd5lptFsXj75y7aMzfq0hsEz4Uc65e.jpg	(from https://www.rebelforce.nl/blog/analyze-tech-stack-ai-readiness-steps)
10:48:14	283374/283374	---MC-	200	added ('OK')	image/jpeg	etag:%220cfe4b4c5bfa120b663e103c89ce80ea%22	https://framerusercontent.com/images/ihZJYEfFFLhgPLnIEzBnyDUm5Yc.jpg	C:/My%20Web%20Sites/RebelForce/framerusercontent.com/images/ihZJYEfFFLhgPLnIEzBnyDUm5Yc.jpg	(from https://www.rebelforce.nl/blog/analyze-tech-stack-ai-readiness-steps)
10:48:15	352060/352060	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2019:27:57%20GMT	https://www.rebelforce.nl/blog/ultimate-guide-data-lakehouse-design	C:/My%20Web%20Sites/RebelForce/www.rebelforce.nl/blog/ultimate-guide-data-lakehouse-design.html	(from https://www.rebelforce.nl/blog/analyze-tech-stack-ai-readiness-steps)
10:48:15	26080/26080	---MC-	200	added ('OK')	image/jpeg	etag:%22e4ab0997a141333ce324f5e8d883dea4%22	https://framerusercontent.com/images/Yd5lptFsXj75y7aMzfq0hsEz4U.jpg?scale-down-to=512&width=1536&height=1024%20512w,https://framerusercontent.com/images/Yd5lptFsXj75y7aMzfq0hsEz4U.jpg?scale-down-to=1024&width=1536&height=1024%201024w,https://framerusercontent.com/images/Yd5lptFsXj75y7aMzfq0hsEz4U.jpg?width=1536&height=1024%201536w	C:/My%20Web%20Sites/RebelForce/framerusercontent.com/images/Yd5lptFsXj75y7aMzfq0hsEz4Uffbe.jpg	(from https://www.rebelforce.nl/blog/analyze-tech-stack-ai-readiness-steps)
10:48:16	182093/182093	---MC-	200	added ('OK')	image/jpeg	etag:%2284e96d95f8c957d59617d4b39aca2a08%22	https://framerusercontent.com/images/ihZJYEfFFLhgPLnIEzBnyDUm5Yc.jpg?scale-down-to=1024&width=768&height=1376%20571w,https://framerusercontent.com/images/ihZJYEfFFLhgPLnIEzBnyDUm5Yc.jpg?width=768&height=1376%20768w	C:/My%20Web%20Sites/RebelForce/framerusercontent.com/images/ihZJYEfFFLhgPLnIEzBnyDUm5Yc805b.jpg	(from https://www.rebelforce.nl/blog/analyze-tech-stack-ai-readiness-steps)
10:48:17	159856/159856	---MC-	200	added ('OK')	image/jpeg	etag:%22eae017e5103d8ee0d3e8eb7ed7c35c54%22	https://framerusercontent.com/images/R3W2bLHoH403cST69ICuXAnqQo.jpg?width=1536&height=1024	C:/My%20Web%20Sites/RebelForce/framerusercontent.com/images/R3W2bLHoH403cST69ICuXAnqQoc65e.jpg	(from https://www.rebelforce.nl/blog/build-enterprise-ai-data-first-culture-driven)
10:48:17	277680/277680	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2020:16:09%20GMT	https://www.rebelforce.nl/blog/how-to-prioritize-genai-projects-enterprise-impact	C:/My%20Web%20Sites/RebelForce/www.rebelforce.nl/blog/how-to-prioritize-genai-projects-enterprise-impact.html	(from https://www.rebelforce.nl/blog/build-enterprise-ai-data-first-culture-driven)
10:48:18	254196/254196	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20May%202026%2000:46:23%20GMT	https://www.rebelforce.nl/blog/business-constraint-analyzer-progress	C:/My%20Web%20Sites/RebelForce/www.rebelforce.nl/blog/business-constraint-analyzer-progress.html	(from https://www.rebelforce.nl/blog/build-enterprise-ai-data-first-culture-driven)
10:48:18	46116/46116	---MC-	200	added ('OK')	image/jpeg	etag:%2200a596dab15e709189311d68a44da9be%22	https://framerusercontent.com/images/R3W2bLHoH403cST69ICuXAnqQo.jpg?scale-down-to=512&width=1536&height=1024%20512w,https://framerusercontent.com/images/R3W2bLHoH403cST69ICuXAnqQo.jpg?scale-down-to=1024&width=1536&height=1024%201024w,https://framerusercontent.com/images/R3W2bLHoH403cST69ICuXAnqQo.jpg?width=1536&height=1024%201536w	C:/My%20Web%20Sites/RebelForce/framerusercontent.com/images/R3W2bLHoH403cST69ICuXAnqQo97d4.jpg	(from https://www.rebelforce.nl/blog/build-enterprise-ai-data-first-culture-driven)
10:48:19	143064/143064	---MC-	200	added ('OK')	image/jpeg	etag:%2232ff0b5a70276ff95fbd642c6ca226a6%22	https://framerusercontent.com/images/sEVqe9zitw2nFd5zHr8p9qaeD3I.jpg?width=1536&height=1024	C:/My%20Web%20Sites/RebelForce/framerusercontent.com/images/sEVqe9zitw2nFd5zHr8p9qaeD3Ic65e.jpg	(from https://www.rebelforce.nl/blog/scale-genai-enterprise-assistants-governance)
10:48:20	42040/42040	---MC-	200	added ('OK')	image/jpeg	etag:%22111ec62cb5832446cf0b7379d53dbda5%22	https://framerusercontent.com/images/sEVqe9zitw2nFd5zHr8p9qaeD3I.jpg?scale-down-to=512&width=1536&height=1024%20512w,https://framerusercontent.com/images/sEVqe9zitw2nFd5zHr8p9qaeD3I.jpg?scale-down-to=1024&width=1536&height=1024%201024w,https://framerusercontent.com/images/sEVqe9zitw2nFd5zHr8p9qaeD3I.jpg?width=1536&height=1024%201536w	C:/My%20Web%20Sites/RebelForce/framerusercontent.com/images/sEVqe9zitw2nFd5zHr8p9qaeD3I9fc7.jpg	(from https://www.rebelforce.nl/blog/scale-genai-enterprise-assistants-governance)
10:48:20	122648/122648	---MC-	200	added ('OK')	image/jpeg	etag:%22e3fcdabd26cb78c7b6d52ca541a0f04f%22	https://framerusercontent.com/images/9TyXG05n6Qp6QQFOXrQe7xG7aY.jpg?width=1536&height=1024	C:/My%20Web%20Sites/RebelForce/framerusercontent.com/images/9TyXG05n6Qp6QQFOXrQe7xG7aYc65e.jpg	(from https://www.rebelforce.nl/blog/ai-roi-attribution-key-metrics-track)
10:48:20	119439/119439	---MC-	200	added ('OK')	image/jpeg	etag:%22746e55d6b008365b01f80d91c2fb25af%22	https://framerusercontent.com/images/j3AF05GY5LY76hoQq8kLwyr6yg.jpg	C:/My%20Web%20Sites/RebelForce/framerusercontent.com/images/j3AF05GY5LY76hoQq8kLwyr6yg.jpg	(from https://www.rebelforce.nl/blog/ai-roi-attribution-key-metrics-track)
10:48:20	195104/195104	---MC-	200	added ('OK')	image/jpeg	etag:%228bb2c456573a098b81fcb99e362ad228%22	https://framerusercontent.com/images/TFvZ1jaqgRq9MBrvefCsADrIJwg.jpg	C:/My%20Web%20Sites/RebelForce/framerusercontent.com/images/TFvZ1jaqgRq9MBrvefCsADrIJwg.jpg	(from https://www.rebelforce.nl/blog/ai-roi-attribution-key-metrics-track)
10:48:21	306222/306222	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20May%202026%2012:42:01%20GMT	https://www.rebelforce.nl/blog/anomaly-detection-improves-business-flow	C:/My%20Web%20Sites/RebelForce/www.rebelforce.nl/blog/anomaly-detection-improves-business-flow.html	(from https://www.rebelforce.nl/blog/ai-roi-attribution-key-metrics-track)
10:48:21	32391/32391	---MC-	200	added ('OK')	image/jpeg	etag:%22c9d83cd3557fc8ac26cfd434e30ca2d9%22	https://framerusercontent.com/images/9TyXG05n6Qp6QQFOXrQe7xG7aY.jpg?scale-down-to=512&width=1536&height=1024%20512w,https://framerusercontent.com/images/9TyXG05n6Qp6QQFOXrQe7xG7aY.jpg?scale-down-to=1024&width=1536&height=1024%201024w,https://framerusercontent.com/images/9TyXG05n6Qp6QQFOXrQe7xG7aY.jpg?width=1536&height=1024%201536w	C:/My%20Web%20Sites/RebelForce/framerusercontent.com/images/9TyXG05n6Qp6QQFOXrQe7xG7aYe292.jpg	(from https://www.rebelforce.nl/blog/ai-roi-attribution-key-metrics-track)
10:48:21	20014/20014	---MC-	200	added ('OK')	image/jpeg	etag:%2248887809b675b633df63737247703223%22	https://framerusercontent.com/images/j3AF05GY5LY76hoQq8kLwyr6yg.jpg?scale-down-to=512&width=2048&height=1152%20512w,https://framerusercontent.com/images/j3AF05GY5LY76hoQq8kLwyr6yg.jpg?scale-down-to=1024&width=2048&height=1152%201024w,https://framerusercontent.com/images/j3AF05GY5LY76hoQq8kLwyr6yg.jpg?width=2048&height=1152%202048w	C:/My%20Web%20Sites/RebelForce/framerusercontent.com/images/j3AF05GY5LY76hoQq8kLwyr6yg4f57.jpg	(from https://www.rebelforce.nl/blog/ai-roi-attribution-key-metrics-track)
10:48:22	45434/45434	---MC-	200	added ('OK')	image/jpeg	etag:%22ca52d7bd4521e8bf262bcf8994fcd1e5%22	https://framerusercontent.com/images/TFvZ1jaqgRq9MBrvefCsADrIJwg.jpg?scale-down-to=512&width=1408&height=768%20512w,https://framerusercontent.com/images/TFvZ1jaqgRq9MBrvefCsADrIJwg.jpg?scale-down-to=1024&width=1408&height=768%201024w,https://framerusercontent.com/images/TFvZ1jaqgRq9MBrvefCsADrIJwg.jpg?width=1408&height=768%201408w	C:/My%20Web%20Sites/RebelForce/framerusercontent.com/images/TFvZ1jaqgRq9MBrvefCsADrIJwgaeb6.jpg	(from https://www.rebelforce.nl/blog/ai-roi-attribution-key-metrics-track)
10:48:23	309533/309533	---MC-	200	added ('OK')	image/png	etag:%2242a505657a20fbb723be17cea2ce2b18%22	https://framerusercontent.com/images/C9jIKSmpJHivkJvMxCx3yeBkCw.jpg?width=1536&height=1024	C:/My%20Web%20Sites/RebelForce/framerusercontent.com/images/C9jIKSmpJHivkJvMxCx3yeBkCwc65e.png	(from https://www.rebelforce.nl/blog/ai-workflow-diagnostics-roi-breakdown)
10:48:23	248336/248336	---MC-	200	added ('OK')	image/jpeg	etag:%220c4106cbb5814a0176403a9a290ee639%22	https://framerusercontent.com/images/tKCseTq2EWHxcTzxTV8H5l8sc.jpg	C:/My%20Web%20Sites/RebelForce/framerusercontent.com/images/tKCseTq2EWHxcTzxTV8H5l8sc.jpg	(from https://www.rebelforce.nl/blog/ai-workflow-diagnostics-roi-breakdown)
10:48:24	314465/314465	---MC-	200	added ('OK')	image/jpeg	etag:%22e152b589dec5de9fb76bf704af650a0d%22	https://framerusercontent.com/images/fRfiorQVA8DqvWdrFf4FQDnc2DM.jpg	C:/My%20Web%20Sites/RebelForce/framerusercontent.com/images/fRfiorQVA8DqvWdrFf4FQDnc2DM.jpg	(from https://www.rebelforce.nl/blog/ai-workflow-diagnostics-roi-breakdown)
10:48:24	230400/230400	---MC-	200	added ('OK')	image/jpeg	etag:%2266c3144066a969df2d1df05dfd36852f%22	https://framerusercontent.com/images/IXLY8N5nEjvV5DjSwGYAhxWp6g.jpg	C:/My%20Web%20Sites/RebelForce/framerusercontent.com/images/IXLY8N5nEjvV5DjSwGYAhxWp6g.jpg	(from https://www.rebelforce.nl/blog/ai-workflow-diagnostics-roi-breakdown)
10:48:25	160864/160864	---MC-	200	added ('OK')	image/jpeg	etag:%2291ab6b0ec6ed7866026ed0f9f4640864%22	https://framerusercontent.com/images/zuwh63z7gLfr3PYxqmDj5haNZLk.jpg	C:/My%20Web%20Sites/RebelForce/framerusercontent.com/images/zuwh63z7gLfr3PYxqmDj5haNZLk.jpg	(from https://www.rebelforce.nl/blog/ai-workflow-diagnostics-roi-breakdown)
10:48:25	119487/119487	---MC-	200	added ('OK')	image/jpeg	etag:%22c73000898426ac80af064c4caeb148b6%22	https://framerusercontent.com/images/uZnfAWCwtfPVhl7umKrSnTbnjk4.jpg	C:/My%20Web%20Sites/RebelForce/framerusercontent.com/images/uZnfAWCwtfPVhl7umKrSnTbnjk4.jpg	(from https://www.rebelforce.nl/blog/ai-workflow-diagnostics-roi-breakdown)
10:48:26	301848/301848	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2019:27:56%20GMT	https://www.rebelforce.nl/blog/ai-resource-allocation-roi-explained	C:/My%20Web%20Sites/RebelForce/www.rebelforce.nl/blog/ai-resource-allocation-roi-explained.html	(from https://www.rebelforce.nl/blog/ai-workflow-diagnostics-roi-breakdown)
10:48:26	45476/45476	---MC-	200	added ('OK')	image/png	etag:%22c2818ca1014cd45925d860f3a7686db6%22	https://framerusercontent.com/images/C9jIKSmpJHivkJvMxCx3yeBkCw.jpg?scale-down-to=512&width=1536&height=1024%20512w,https://framerusercontent.com/images/C9jIKSmpJHivkJvMxCx3yeBkCw.jpg?scale-down-to=1024&width=1536&height=1024%201024w,https://framerusercontent.com/images/C9jIKSmpJHivkJvMxCx3yeBkCw.jpg?width=1536&height=1024%201536w	C:/My%20Web%20Sites/RebelForce/framerusercontent.com/images/C9jIKSmpJHivkJvMxCx3yeBkCw7138.png	(from https://www.rebelforce.nl/blog/ai-workflow-diagnostics-roi-breakdown)
10:48:26	51851/51851	---MC-	200	added ('OK')	image/jpeg	etag:%225f2e506a490e17d38b945a32dc15a68e%22	https://framerusercontent.com/images/tKCseTq2EWHxcTzxTV8H5l8sc.jpg?scale-down-to=512&width=1408&height=768%20512w,https://framerusercontent.com/images/tKCseTq2EWHxcTzxTV8H5l8sc.jpg?scale-down-to=1024&width=1408&height=768%201024w,https://framerusercontent.com/images/tKCseTq2EWHxcTzxTV8H5l8sc.jpg?width=1408&height=768%201408w	C:/My%20Web%20Sites/RebelForce/framerusercontent.com/images/tKCseTq2EWHxcTzxTV8H5l8sc7cfd.jpg	(from https://www.rebelforce.nl/blog/ai-workflow-diagnostics-roi-breakdown)
10:48:26	49084/49084	---MC-	200	added ('OK')	image/jpeg	etag:%2259f7da4667d5b04ab7ebbcf72ae81f45%22	https://framerusercontent.com/images/fRfiorQVA8DqvWdrFf4FQDnc2DM.jpg?scale-down-to=512&width=2048&height=1152%20512w,https://framerusercontent.com/images/fRfiorQVA8DqvWdrFf4FQDnc2DM.jpg?scale-down-to=1024&width=2048&height=1152%201024w,https://framerusercontent.com/images/fRfiorQVA8DqvWdrFf4FQDnc2DM.jpg?width=2048&height=1152%202048w	C:/My%20Web%20Sites/RebelForce/framerusercontent.com/images/fRfiorQVA8DqvWdrFf4FQDnc2DM6b9b.jpg	(from https://www.rebelforce.nl/blog/ai-workflow-diagnostics-roi-breakdown)
10:48:26	32415/32415	---MC-	200	added ('OK')	image/jpeg	etag:%22a3272ddecda456d3c6fd115c1a895fa4%22	https://framerusercontent.com/images/IXLY8N5nEjvV5DjSwGYAhxWp6g.jpg?scale-down-to=512&width=2048&height=1152%20512w,https://framerusercontent.com/images/IXLY8N5nEjvV5DjSwGYAhxWp6g.jpg?scale-down-to=1024&width=2048&height=1152%201024w,https://framerusercontent.com/images/IXLY8N5nEjvV5DjSwGYAhxWp6g.jpg?width=2048&height=1152%202048w	C:/My%20Web%20Sites/RebelForce/framerusercontent.com/images/IXLY8N5nEjvV5DjSwGYAhxWp6g9005.jpg	(from https://www.rebelforce.nl/blog/ai-workflow-diagnostics-roi-breakdown)
10:48:27	27727/27727	---MC-	200	added ('OK')	image/jpeg	etag:%2211827c4512a7ed3c114cda8815856d98%22	https://framerusercontent.com/images/zuwh63z7gLfr3PYxqmDj5haNZLk.jpg?scale-down-to=512&width=2048&height=1152%20512w,https://framerusercontent.com/images/zuwh63z7gLfr3PYxqmDj5haNZLk.jpg?scale-down-to=1024&width=2048&height=1152%201024w,https://framerusercontent.com/images/zuwh63z7gLfr3PYxqmDj5haNZLk.jpg?width=2048&height=1152%202048w	C:/My%20Web%20Sites/RebelForce/framerusercontent.com/images/zuwh63z7gLfr3PYxqmDj5haNZLk6a81.jpg	(from https://www.rebelforce.nl/blog/ai-workflow-diagnostics-roi-breakdown)
10:48:27	20762/20762	---MC-	200	added ('OK')	image/jpeg	etag:%227a691780e1c40a486ba16c6acbc11c6d%22	https://framerusercontent.com/images/uZnfAWCwtfPVhl7umKrSnTbnjk4.jpg?scale-down-to=512&width=2048&height=1152%20512w,https://framerusercontent.com/images/uZnfAWCwtfPVhl7umKrSnTbnjk4.jpg?scale-down-to=1024&width=2048&height=1152%201024w,https://framerusercontent.com/images/uZnfAWCwtfPVhl7umKrSnTbnjk4.jpg?width=2048&height=1152%202048w	C:/My%20Web%20Sites/RebelForce/framerusercontent.com/images/uZnfAWCwtfPVhl7umKrSnTbnjk4f404.jpg	(from https://www.rebelforce.nl/blog/ai-workflow-diagnostics-roi-breakdown)
10:48:28	116863/116863	---MC-	200	added ('OK')	image/jpeg	etag:%22d2d6f2c5bda8b16dc375d370317bd0cc%22	https://framerusercontent.com/images/T87v4N93EWFpcGUcjm3mabz7WY.jpg?width=1536&height=1024	C:/My%20Web%20Sites/RebelForce/framerusercontent.com/images/T87v4N93EWFpcGUcjm3mabz7WYc65e.jpg	(from https://www.rebelforce.nl/blog/real-time-roi-tracking-ai-projects)
10:48:28	273845/273845	---MC-	200	added ('OK')	image/jpeg	etag:%22f59b0f99ef0a8855c0fc3a5e6bc889cb%22	https://framerusercontent.com/images/otCmqvWJdUJkE8QFqKQogZUKwg.jpg	C:/My%20Web%20Sites/RebelForce/framerusercontent.com/images/otCmqvWJdUJkE8QFqKQogZUKwg.jpg	(from https://www.rebelforce.nl/blog/real-time-roi-tracking-ai-projects)
10:48:28	123462/123462	---MC-	200	added ('OK')	image/jpeg	etag:%229c421c1e2a056f31ed60d2d261513986%22	https://framerusercontent.com/images/nixTWMQULLG9ydNwBGYemBFufI.jpg	C:/My%20Web%20Sites/RebelForce/framerusercontent.com/images/nixTWMQULLG9ydNwBGYemBFufI.jpg	(from https://www.rebelforce.nl/blog/real-time-roi-tracking-ai-projects)
10:48:29	313305/313305	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20May%202026%2013:23:36%20GMT	https://www.rebelforce.nl/blog/process-design-checklist-scalable-operations	C:/My%20Web%20Sites/RebelForce/www.rebelforce.nl/blog/process-design-checklist-scalable-operations.html	(from https://www.rebelforce.nl/blog/real-time-roi-tracking-ai-projects)
10:48:29	34999/34999	---MC-	200	added ('OK')	image/jpeg	etag:%225004bfccce73a42da56b09c588997264%22	https://framerusercontent.com/images/T87v4N93EWFpcGUcjm3mabz7WY.jpg?scale-down-to=512&width=1536&height=1024%20512w,https://framerusercontent.com/images/T87v4N93EWFpcGUcjm3mabz7WY.jpg?scale-down-to=1024&width=1536&height=1024%201024w,https://framerusercontent.com/images/T87v4N93EWFpcGUcjm3mabz7WY.jpg?width=1536&height=1024%201536w	C:/My%20Web%20Sites/RebelForce/framerusercontent.com/images/T87v4N93EWFpcGUcjm3mabz7WY807a.jpg	(from https://www.rebelforce.nl/blog/real-time-roi-tracking-ai-projects)
10:48:30	57787/57787	---MC-	200	added ('OK')	image/jpeg	etag:%223548a89bfb7d549f5dea6291a3c4d6e9%22	https://framerusercontent.com/images/otCmqvWJdUJkE8QFqKQogZUKwg.jpg?scale-down-to=512&width=1408&height=768%20512w,https://framerusercontent.com/images/otCmqvWJdUJkE8QFqKQogZUKwg.jpg?scale-down-to=1024&width=1408&height=768%201024w,https://framerusercontent.com/images/otCmqvWJdUJkE8QFqKQogZUKwg.jpg?width=1408&height=768%201408w	C:/My%20Web%20Sites/RebelForce/framerusercontent.com/images/otCmqvWJdUJkE8QFqKQogZUKwg7f91.jpg	(from https://www.rebelforce.nl/blog/real-time-roi-tracking-ai-projects)
10:48:30	23514/23514	---MC-	200	added ('OK')	image/jpeg	etag:%2231b76f77ec2c7768fc978530d4e50914%22	https://framerusercontent.com/images/nixTWMQULLG9ydNwBGYemBFufI.jpg?scale-down-to=512&width=2048&height=1152%20512w,https://framerusercontent.com/images/nixTWMQULLG9ydNwBGYemBFufI.jpg?scale-down-to=1024&width=2048&height=1152%201024w,https://framerusercontent.com/images/nixTWMQULLG9ydNwBGYemBFufI.jpg?width=2048&height=1152%202048w	C:/My%20Web%20Sites/RebelForce/framerusercontent.com/images/nixTWMQULLG9ydNwBGYemBFufIa1af.jpg	(from https://www.rebelforce.nl/blog/real-time-roi-tracking-ai-projects)
10:48:31	186086/186086	---MC-	200	added ('OK')	image/jpeg	etag:%22b47fefd6c2216d35dbd1b29d4ff32b87%22	https://framerusercontent.com/images/HpeJniNCeTQ6XAa9I5cZWvcxQs.jpg?width=1536&height=1024	C:/My%20Web%20Sites/RebelForce/framerusercontent.com/images/HpeJniNCeTQ6XAa9I5cZWvcxQsc65e.jpg	(from https://www.rebelforce.nl/blog/ultimate-guide-managing-ai-resistance)
10:48:31	224693/224693	---MC-	200	added ('OK')	image/jpeg	etag:%229ca1260473287ccbd146c222f4e2dc9c%22	https://framerusercontent.com/images/0szdBLT18CifOBBQoLq6QnvcWA.jpg	C:/My%20Web%20Sites/RebelForce/framerusercontent.com/images/0szdBLT18CifOBBQoLq6QnvcWA.jpg	(from https://www.rebelforce.nl/blog/ultimate-guide-managing-ai-resistance)
10:48:31	50844/50844	---MC-	200	added ('OK')	image/jpeg	etag:%229ef9d1c61b57a5b24b10fdfcadf95b8a%22	https://framerusercontent.com/images/HpeJniNCeTQ6XAa9I5cZWvcxQs.jpg?scale-down-to=512&width=1536&height=1024%20512w,https://framerusercontent.com/images/HpeJniNCeTQ6XAa9I5cZWvcxQs.jpg?scale-down-to=1024&width=1536&height=1024%201024w,https://framerusercontent.com/images/HpeJniNCeTQ6XAa9I5cZWvcxQs.jpg?width=1536&height=1024%201536w	C:/My%20Web%20Sites/RebelForce/framerusercontent.com/images/HpeJniNCeTQ6XAa9I5cZWvcxQse0d6.jpg	(from https://www.rebelforce.nl/blog/ultimate-guide-managing-ai-resistance)
10:48:32	46508/46508	---MC-	200	added ('OK')	image/jpeg	etag:%22bcabce04383a00c361eddaa124e0a9a5%22	https://framerusercontent.com/images/0szdBLT18CifOBBQoLq6QnvcWA.jpg?scale-down-to=512&width=1408&height=768%20512w,https://framerusercontent.com/images/0szdBLT18CifOBBQoLq6QnvcWA.jpg?scale-down-to=1024&width=1408&height=768%201024w,https://framerusercontent.com/images/0szdBLT18CifOBBQoLq6QnvcWA.jpg?width=1408&height=768%201408w	C:/My%20Web%20Sites/RebelForce/framerusercontent.com/images/0szdBLT18CifOBBQoLq6QnvcWA1251.jpg	(from https://www.rebelforce.nl/blog/ultimate-guide-managing-ai-resistance)
10:48:32	120939/120939	---MC-	200	added ('OK')	image/jpeg	etag:%226f6d4d474beca0bb4ae6f4051789619c%22	https://framerusercontent.com/images/KT4ceYCmnKB258sd0o4x4OaYVjI.jpg?width=1536&height=1024	C:/My%20Web%20Sites/RebelForce/framerusercontent.com/images/KT4ceYCmnKB258sd0o4x4OaYVjIc65e.jpg	(from https://www.rebelforce.nl/blog/align-culture-ai-transformation-goals)
10:48:33	244996/244996	---MC-	200	added ('OK')	image/jpeg	etag:%2231e2fa89eeb6b499e32fe1f8392fa3da%22	https://framerusercontent.com/images/WB6ECJklXZL7YbqdTfsBp88wU.jpg	C:/My%20Web%20Sites/RebelForce/framerusercontent.com/images/WB6ECJklXZL7YbqdTfsBp88wU.jpg	(from https://www.rebelforce.nl/blog/align-culture-ai-transformation-goals)
